time_s_,P_C17_bar_,U_P_C17_bar_,TT_TCJ11_celsius_,U_TT_TCJ11_celsius_,P_1_EMPTY_bar_,P_2_EMPTY_bar_,P_A40_bar_,P_4_EMPTY_bar_,P_5_EMPTY_bar_,P_6_EMPTY_bar_,P_P35_bar_,P_R21_bar_,P_Q21_bar_,P_D14_bar_,P_T14_bar_,P_S14_bar_,P_F10_bar_,P_G7_bar_,P_H7_bar_,P_I7_bar_,U_P_1_EMPTY_bar_,U_P_2_EMPTY_bar_,U_P_A40_bar_,U_P_4_EMPTY_bar_,U_P_5_EMPTY_bar_,U_P_6_EMPTY_bar_,U_P_P35_bar_,U_P_R21_bar_,U_P_Q21_bar_,U_P_D14_bar_,U_P_T14_bar_,U_P_S14_bar_,U_P_F10_bar_,U_P_G7_bar_,U_P_H7_bar_,U_P_I7_bar_,Pratio_1_EMPTY,Pratio_2_EMPTY,Pratio_A40,Pratio_4_EMPTY,Pratio_5_EMPTY,Pratio_6_EMPTY,Pratio_P35,Pratio_R21,Pratio_Q21,Pratio_D14,Pratio_T14,Pratio_S14,Pratio_F10,Pratio_G7,Pratio_H7,Pratio_I7,U_Pratio_1_EMPTY,U_Pratio_2_EMPTY,U_Pratio_A40,U_Pratio_4_EMPTY,U_Pratio_5_EMPTY,U_Pratio_6_EMPTY,U_Pratio_P35,U_Pratio_R21,U_Pratio_Q21,U_Pratio_D14,U_Pratio_T14,U_Pratio_S14,U_Pratio_F10,U_Pratio_G7,U_Pratio_H7,U_Pratio_I7,U_Pratio_H7,U_Pratio_I7
34.034169,1.272427,0.011557,9.723287,0.875918,0,0,1.246744,0,0,0,1.14604,1.170234,1.195446,1.205283,1.142452,1.222522,1.215939,1.223256,1.224086,1.217567,0,0,0.031643,0,0,0,0.02475,0.01263,0.016228,0.009438,0.007064,0.014012,0.012728,0.007063,0.019294,0.006925,0,0,0.979815738,0,0,0,0.900672494,0.919686552,0.939500655,0.94723155,0.897852686,0.960779675,0.955606098,0.961356526,0.962008823,0.956885542,0,0,0.026412618,0,0,0,0.021101243,0.012973028,0.015344981,0.011359338,0.009865202,0.014050449,0.013243531,0.010346658,0.017500469,0.010254442,0.017500469,0.010254442
34.134565,1.27064,0.011416,9.763779,0.875907,0,0,1.246025,0,0,0,1.152933,1.175733,1.198181,1.207568,1.144439,1.224214,1.217553,1.224779,1.225229,1.218774,0,0,0.031744,0,0,0,0.024638,0.013176,0.016459,0.009467,0.007332,0.014238,0.013073,0.00744,0.019474,0.0075,0,0,0.980627873,0,0,0,0.907364006,0.925307719,0.942974407,0.950362022,0.900679185,0.963462507,0.958220267,0.963907165,0.964261317,0.9591812,0,0,0.026490711,0,0,0,0.021034228,0.013290614,0.015477885,0.01133211,0.009938751,0.014159446,0.013415284,0.010453868,0.017605231,0.010445331,0.017605231,0.010445331
34.23496,1.268807,0.011533,9.812596,0.876668,0,0,1.245333,0,0,0,1.156399,1.177778,1.20001,1.208992,1.145552,1.225304,1.218235,1.225354,1.225674,1.219168,0,0,0.032064,0,0,0,0.02499,0.013048,0.016106,0.009053,0.007003,0.014023,0.012887,0.007192,0.019313,0.00713,0,0,0.981499156,0,0,0,0.911406542,0.928256228,0.9457782,0.95285729,0.902857566,0.965713462,0.960142086,0.965752869,0.966005074,0.960877423,0,0,0.026799539,0,0,0,0.021367028,0.013302092,0.015330936,0.011221591,0.009890017,0.014113905,0.013391298,0.010449363,0.017572427,0.010385641,0.017572427,0.010385641
34.335356,1.267468,0.011413,9.864805,0.87696,0,0,1.245494,0,0,0,1.161818,1.180862,1.201967,1.210686,1.146623,1.226392,1.219301,1.226643,1.227087,1.220716,0,0,0.031471,0,0,0,0.025114,0.01278,0.016222,0.009052,0.006988,0.013998,0.012814,0.007042,0.019263,0.006943,0,0,0.982663073,0,0,0,0.916644838,0.93167007,0.948321378,0.955200447,0.90465637,0.967592081,0.961997463,0.967790114,0.968140419,0.963113862,0,0,0.026359344,0,0,0,0.021464741,0.013116741,0.015385909,0.011179684,0.009836413,0.014067102,0.013313419,0.010334976,0.01752078,0.010257571,0.01752078,0.010257571
34.435752,1.265726,0.011557,9.907157,0.876187,0,0,1.244034,0,0,0,1.164705,1.184279,1.204493,1.212225,1.148193,1.22794,1.22039,1.227567,1.228382,1.221631,0,0,0.032104,0,0,0,0.024675,0.012654,0.016264,0.009065,0.007004,0.01414,0.012803,0.007066,0.01929,0.00695,0,0,0.98286201,0,0,0,0.920187308,0.93565195,0.951622231,0.957730978,0.90714183,0.970146777,0.964181821,0.969852085,0.970495984,0.965162286,0,0,0.026904918,0,0,0,0.02122824,0.013150456,0.015511593,0.011303273,0.009961245,0.014257214,0.013409733,0.010468245,0.017629207,0.010383291,0.017629207,0.010383291
34.536148,1.265203,0.011323,9.951584,0.876816,0,0,1.244524,0,0,0,1.170077,1.186921,1.207257,1.214229,1.150123,1.229675,1.222288,1.229429,1.229901,1.223682,0,0,0.031871,0,0,0,0.024458,0.012975,0.016404,0.009159,0.007254,0.014048,0.012865,0.007217,0.019303,0.007116,0,0,0.983655587,0,0,0,0.924813647,0.938126925,0.954200235,0.959710813,0.909042264,0.971919131,0.966080542,0.971724696,0.972097758,0.967182341,0,0,0.026684361,0,0,0,0.021028595,0.01325369,0.01552515,0.011232808,0.009952856,0.014104748,0.01334721,0.01040035,0.017562983,0.01032267,0.017562983,0.01032267
34.636544,1.263835,0.011346,9.998672,0.87598,0,0,1.242785,0,0,0,1.171634,1.188142,1.207887,1.214833,1.150285,1.229348,1.222387,1.229438,1.229804,1.223429,0,0,0.031823,0,0,0,0.025057,0.012835,0.016154,0.009006,0.00711,0.013881,0.01279,0.007187,0.019242,0.00707,0,0,0.983344345,0,0,0,0.927046648,0.940108479,0.955731563,0.961227534,0.910154411,0.972712419,0.96720458,0.972783631,0.973073226,0.968029054,0,0,0.026682389,0,0,0,0.021502113,0.013204765,0.015394461,0.01119128,0.00992027,0.014031659,0.013334506,0.010421383,0.017553229,0.01033524,0.017553229,0.01033524
34.736939,1.262206,0.011503,10.04437,0.877039,0,0,1.243609,0,0,0,1.175545,1.191246,1.209223,1.216108,1.151155,1.230285,1.222522,1.230053,1.230636,1.224163,0,0,0.031737,0,0,0,0.024784,0.012788,0.016067,0.009009,0.006927,0.013952,0.012835,0.007116,0.019268,0.006979,0,0,0.985266272,0,0,0,0.931341635,0.943780968,0.958023492,0.963478228,0.912018323,0.97471015,0.968559807,0.974526345,0.974988235,0.969859912,0,0,0.026699237,0,0,0,0.02139141,0.013290031,0.015435771,0.011315582,0.009959965,0.014180619,0.013465378,0.010519551,0.017663013,0.010425704,0.017663013,0.010425704
34.837335,1.261578,0.011471,10.092459,0.876307,0,0,1.243422,0,0,0,1.17948,1.194928,1.212564,1.218516,1.152786,1.232398,1.224607,1.231873,1.232471,1.225995,0,0,0.031584,0,0,0,0.024648,0.012763,0.016011,0.008985,0.00691,0.013979,0.012774,0.007072,0.019253,0.00698,0,0,0.9856085,0,0,0,0.934924357,0.947169339,0.961148657,0.965866558,0.913765142,0.976870237,0.970694638,0.976454092,0.976928101,0.971794847,0,0,0.026590965,0,0,0,0.02130672,0.013285998,0.015409203,0.01130711,0.00995145,0.014201187,0.013432215,0.010500056,0.017657962,0.010425375,0.017657962,0.010425375
34.937731,1.259319,0.011406,10.117225,0.876135,0,0,1.242222,0,0,0,1.184228,1.197217,1.213725,1.218971,1.153735,1.232682,1.22472,1.232112,1.232456,1.22615,0,0,0.032116,0,0,0,0.024963,0.012876,0.016129,0.008947,0.007139,0.013962,0.012778,0.007005,0.019247,0.006947,0,0,0.986423615,0,0,0,0.940371741,0.950686045,0.963794718,0.967960461,0.91615786,0.978848092,0.972525627,0.978395466,0.97866863,0.973661161,0,0,0.027022365,0,0,0,0.021574963,0.013367303,0.015499652,0.011284396,0.010049473,0.014195807,0.013436708,0.010462775,0.017668106,0.010401984,0.017668106,0.010401984
35.038127,1.259498,0.011618,10.147446,0.876897,0,0,1.242388,0,0,0,1.186153,1.199262,1.214686,1.220548,1.154736,1.233738,1.225887,1.233241,1.233688,1.227189,0,0,0.031832,0,0,0,0.02479,0.012988,0.016218,0.00893,0.007127,0.013935,0.012785,0.007029,0.019259,0.006887,0,0,0.986415223,0,0,0,0.941766482,0.952174597,0.964420745,0.969074981,0.916822417,0.979547407,0.973313971,0.979152805,0.979507709,0.974347716,0,0,0.026861584,0,0,0,0.021514301,0.013545555,0.015650771,0.01140949,0.010175537,0.014284731,0.013551654,0.010617083,0.017760952,0.010520365,0.017760952,0.010520365
35.138522,1.258445,0.011321,10.17846,0.875972,0,0,1.242714,0,0,0,1.18906,1.200412,1.216454,1.222024,1.155544,1.2346,1.2269,1.234035,1.234493,1.227949,0,0,0.03167,0,0,0,0.024718,0.012853,0.016224,0.008871,0.006928,0.014006,0.012748,0.00697,0.019207,0.006787,0,0,0.987499652,0,0,0,0.944864495,0.953885152,0.96663263,0.971058727,0.918231627,0.981052013,0.97493335,0.980603046,0.980966987,0.975766919,0,0,0.026687905,0,0,0,0.021402028,0.013339791,0.015550693,0.011225095,0.009926835,0.014204183,0.013399186,0.010416104,0.017630105,0.010302421,0.017630105,0.010302421
35.238918,1.257806,0.011252,10.213746,0.8768,0,0,1.242004,0,0,0,1.192012,1.203242,1.217972,1.222824,1.156332,1.235247,1.227576,1.234661,1.235028,1.228836,0,0,0.03211,0,0,0,0.024923,0.012918,0.016031,0.008906,0.006969,0.013889,0.012718,0.006926,0.019242,0.006794,0,0,0.987436854,0,0,0,0.947691456,0.956619701,0.968330569,0.97218808,0.919324602,0.982064802,0.975966087,0.981598911,0.981890689,0.976967831,0,0,0.027013634,0,0,0,0.021552119,0.01336832,0.015410322,0.011214784,0.0099163,0.014110723,0.013359014,0.010364783,0.017640432,0.01027415,0.017640432,0.01027415
35.339314,1.256694,0.011234,10.251998,0.876222,0,0,1.243036,0,0,0,1.195346,1.20578,1.219077,1.223747,1.156985,1.236074,1.228348,1.235481,1.235943,1.229132,0,0,0.031446,0,0,0,0.024619,0.012404,0.016039,0.00883,0.006949,0.013962,0.012763,0.006972,0.019221,0.006814,0,0,0.989131801,0,0,0,0.951183025,0.959485762,0.970066699,0.973782798,0.920657694,0.983591869,0.977443992,0.983119996,0.983487627,0.978067851,0,0,0.026539112,0,0,0,0.021356016,0.013076364,0.015430151,0.011186881,0.009915153,0.014168454,0.013397457,0.010393057,0.017641657,0.010288081,0.017641657,0.010288081
35.43971,1.256265,0.011304,10.292281,0.876728,0,0,1.243413,0,0,0,1.19811,1.207992,1.220574,1.224937,1.157999,1.236892,1.229079,1.236322,1.236675,1.230236,0,0,0.031684,0,0,0,0.024671,0.012601,0.01599,0.008826,0.006918,0.013896,0.012739,0.006986,0.019233,0.006761,0,0,0.989769674,0,0,0,0.953708015,0.96157419,0.971589593,0.975062586,0.921779242,0.984578891,0.978359661,0.984125165,0.984406156,0.979280645,0,0,0.026747077,0,0,0,0.021431493,0.013246679,0.015441434,0.011239969,0.009955885,0.01417186,0.013428579,0.010456554,0.017687462,0.010325189,0.017687462,0.010325189
35.540106,1.255176,0.011412,10.332531,0.876193,0,0,1.241618,0,0,0,1.200569,1.209066,1.2216,1.225785,1.158297,1.237107,1.229445,1.236677,1.237098,1.230482,0,0,0.031791,0,0,0,0.024415,0.012697,0.016173,0.008914,0.006769,0.013802,0.012761,0.006998,0.019208,0.00676,0,0,0.989198328,0,0,0,0.956494547,0.963264116,0.973249967,0.97658416,0.922816402,0.985604409,0.979500086,0.985261828,0.985597239,0.980326265,0,0,0.026877334,0,0,0,0.02130696,0.013380185,0.015630887,0.011369833,0.009973893,0.014185001,0.013515582,0.010551258,0.017733652,0.010413872,0.017733652,0.010413872
35.640501,1.254414,0.011245,10.36191,0.876787,0,0,1.243005,0,0,0,1.203684,1.211383,1.2232,1.226702,1.159208,1.2384,1.230654,1.237573,1.238172,1.231555,0,0,0.031791,0,0,0,0.024724,0.01254,0.016032,0.008771,0.006898,0.013967,0.012771,0.006959,0.019218,0.00683,0,0,0.990904917,0,0,0,0.959558806,0.965696333,0.975116668,0.97790841,0.924103207,0.98723388,0.981058885,0.986574608,0.987052122,0.981777149,0,0,0.026854937,0,0,0,0.021504875,0.013224024,0.015483876,0.011213285,0.009942994,0.014222977,0.013453394,0.010439934,0.017691908,0.010349056,0.017691908,0.010349056
35.740897,1.253814,0.011386,10.387755,0.876483,0,0,1.242209,0,0,0,1.206735,1.2127,1.22374,1.227373,1.159729,1.238685,1.230587,1.238037,1.238507,1.231854,0,0,0.031606,0,0,0,0.024661,0.012866,0.016384,0.008877,0.006788,0.01396,0.012747,0.007048,0.019244,0.006898,0,0,0.990744241,0,0,0,0.962451368,0.967208852,0.976013986,0.978911545,0.924960959,0.987933617,0.981474924,0.987416794,0.98779165,0.98248544,0,0,0.026765355,0,0,0,0.021523259,0.013507211,0.015789639,0.011364466,0.009993214,0.014298765,0.013520299,0.010583116,0.017777441,0.010481916,0.017777441,0.010481916
35.841293,1.254245,0.011273,10.411052,0.876206,0,0,1.242871,0,0,0,1.209077,1.214184,1.223673,1.226964,1.15942,1.238437,1.230607,1.237659,1.238436,1.231835,0,0,0.031646,0,0,0,0.024769,0.013011,0.016223,0.008889,0.007135,0.014082,0.012963,0.007161,0.019318,0.007014,0,0,0.990931596,0,0,0,0.963987897,0.968059669,0.975625177,0.978249066,0.924396749,0.987396402,0.981153602,0.986776108,0.987395605,0.982132677,0,0,0.026756917,0,0,0,0.021565187,0.013539384,0.015626659,0.01129307,0.010069261,0.014311345,0.013586176,0.01054784,0.017775907,0.010449584,0.017775907,0.010449584
35.941689,1.255637,0.011826,10.439731,0.876333,0,0,1.246649,0,0,0,1.217238,1.220796,1.227243,1.22881,1.160881,1.239238,1.231184,1.238406,1.238869,1.232288,0,0,0.031757,0,0,0,0.02666,0.014878,0.016685,0.009667,0.007837,0.014168,0.013199,0.008008,0.019611,0.00772,0,0,0.99284188,0,0,0,0.969418709,0.972252331,0.977386777,0.978634749,0.924535515,0.986939697,0.980525423,0.986277085,0.986645822,0.981404658,0,0,0.026964825,0,0,0,0.023112138,0.014974928,0.016165129,0.012009486,0.010713433,0.01461919,0.013992191,0.01126771,0.018173743,0.011101254,0.018173743,0.011101254
36.042084,1.254595,0.011857,10.48664,0.876514,0,0,1.246343,0,0,0,1.221263,1.222975,1.228868,1.230057,1.161306,1.239962,1.231855,1.239228,1.239689,1.233269,0,0,0.032098,0,0,0,0.025544,0.013791,0.016404,0.00957,0.007683,0.014401,0.013153,0.007966,0.019503,0.007697,0,0,0.993422579,0,0,0,0.973432064,0.974796648,0.979493781,0.980441497,0.925642139,0.988336475,0.981874629,0.987751426,0.988118875,0.983001686,0,0,0.027252645,0,0,0,0.022342332,0.01434245,0.016020371,0.012001866,0.010678553,0.014798841,0.01400077,0.011289806,0.018134605,0.01113314,0.018134605,0.01113314
36.14248,1.255687,0.011637,10.527514,0.877609,0,0,1.247541,0,0,0,1.22528,1.225787,1.230608,1.230902,1.162457,1.240905,1.232884,1.240019,1.24056,1.233816,0,0,0.031495,0,0,0,0.024897,0.01303,0.016337,0.009243,0.007509,0.014071,0.013012,0.00768,0.01953,0.007602,0,0,0.993512715,0,0,0,0.975784571,0.976188334,0.980027666,0.980261801,0.925753791,0.988227958,0.98184022,0.987522368,0.987953208,0.982582443,0,0,0.026718453,0,0,0,0.021792241,0.013766688,0.015866937,0.011692365,0.010457812,0.014472234,0.01379039,0.011007409,0.018048042,0.010934862,0.018048042,0.010934862
36.242876,1.25453,0.011377,10.566894,0.876764,0,0,1.246897,0,0,0,1.224285,1.225567,1.230147,1.231038,1.16231,1.241039,1.232484,1.240061,1.240664,1.233927,0,0,0.031979,0,0,0,0.024742,0.013651,0.016332,0.009298,0.007633,0.01424,0.013196,0.007778,0.019505,0.007589,0,0,0.99391565,0,0,0,0.97589137,0.976913266,0.980564036,0.981274262,0.926490399,0.989246172,0.982426885,0.988466597,0.988947255,0.983577117,0,0,0.027037496,0,0,0,0.021616812,0.014031839,0.01576564,0.01158109,0.010373742,0.01446806,0.013784756,0.010899311,0.017948916,0.010777597,0.017948916,0.010777597
36.343272,1.255368,0.011673,10.605741,0.876574,0,0,1.247844,0,0,0,1.225919,1.226937,1.231825,1.232131,1.163091,1.2422,1.233774,1.240512,1.241318,1.234519,0,0,0.031732,0,0,0,0.025032,0.013188,0.016424,0.009335,0.007433,0.014261,0.012946,0.007655,0.01945,0.007527,0,0,0.994006538,0,0,0,0.97654154,0.977352458,0.981246137,0.98148989,0.926494064,0.989510645,0.982798669,0.98816602,0.988808063,0.983392121,0,0,0.02691389,0,0,0,0.021910157,0.013890667,0.015950369,0.01177223,0.010453503,0.014618725,0.013778989,0.011027719,0.018016228,0.010934519,0.018016228,0.010934519
36.443668,1.254936,0.011476,10.649037,0.876806,0,0,1.247268,0,0,0,1.227223,1.228509,1.232177,1.232416,1.163671,1.242483,1.234208,1.241214,1.241918,1.235013,0,0,0.031669,0,0,0,0.025072,0.013126,0.016203,0.009101,0.007352,0.014189,0.012839,0.007372,0.019367,0.007246,0,0,0.993889728,0,0,0,0.977916802,0.978941556,0.981864414,0.982054862,0.927275176,0.990076785,0.983482823,0.989065578,0.989626563,0.98412429,0,0,0.026822369,0,0,0,0.021888844,0.013767406,0.015726548,0.011543171,0.010306599,0.01448489,0.013621855,0.010784951,0.017890399,0.010692533,0.017890399,0.010692533
36.544063,1.254548,0.011439,10.696118,0.876982,0,0,1.247584,0,0,0,1.228217,1.22828,1.232305,1.232681,1.163878,1.242685,1.234161,1.241342,1.241739,1.235131,0,0,0.031885,0,0,0,0.0246,0.013134,0.016071,0.009094,0.007029,0.014121,0.012836,0.007329,0.019379,0.007241,0,0,0.994448997,0,0,0,0.979011564,0.979061782,0.982270108,0.982569818,0.927726958,0.990544005,0.983749526,0.9894735,0.989789948,0.984522713,0,0,0.02698457,0,0,0,0.021544941,0.013758471,0.015630657,0.01152436,0.010146273,0.014431479,0.013606739,0.010748283,0.017890195,0.010672322,0.017890195,0.010672322
36.644459,1.253996,0.011388,10.733046,0.876535,0,0,1.247497,0,0,0,1.229294,1.229452,1.233682,1.23298,1.163672,1.242278,1.234411,1.241457,1.241966,1.235218,0,0,0.032012,0,0,0,0.024805,0.012846,0.016087,0.008806,0.00727,0.014,0.012805,0.007319,0.01937,0.007097,0,0,0.994817368,0,0,0,0.980301373,0.98042737,0.983800586,0.983240776,0.927971062,0.990655473,0.984381928,0.990000766,0.990406668,0.985025471,0,0,0.027079457,0,0,0,0.021691767,0.013572586,0.015633094,0.011359733,0.010228838,0.014338025,0.013571554,0.010718928,0.017874411,0.01058536,0.017874411,0.01058536
36.744855,1.254489,0.011361,10.760779,0.87638,0,0,1.248173,0,0,0,1.229625,1.230553,1.233827,1.233892,1.164354,1.24317,1.234966,1.242058,1.242607,1.235869,0,0,0.031892,0,0,0,0.025039,0.012972,0.015945,0.008987,0.006842,0.014017,0.012804,0.007154,0.019282,0.006996,0,0,0.994965281,0,0,0,0.980179978,0.980919721,0.983529549,0.983581363,0.928150028,0.990977203,0.984437488,0.990090786,0.990528414,0.985157303,0,0,0.026971946,0,0,0,0.021844444,0.013632368,0.015520626,0.01143093,0.010019985,0.01433141,0.013552005,0.010626373,0.017796604,0.010521404,0.017796604,0.010521404
36.845251,1.254443,0.011359,10.800245,0.877158,0,0,1.247901,0,0,0,1.230934,1.231344,1.234782,1.234153,1.164931,1.243473,1.235164,1.242484,1.242841,1.235909,0,0,0.031391,0,0,0,0.024509,0.012866,0.015977,0.008993,0.006959,0.013904,0.012838,0.007231,0.019291,0.006993,0,0,0.994784936,0,0,0,0.981259412,0.98158625,0.984326908,0.983825491,0.928644028,0.991255083,0.984631426,0.990466685,0.990751274,0.985225315,0,0,0.026595745,0,0,0,0.021463289,0.013571813,0.015545332,0.011434848,0.010073922,0.014262406,0.013573049,0.010661365,0.017803675,0.010519712,0.017803675,0.010519712
36.945646,1.253806,0.011356,10.824723,0.876957,0,0,1.247256,0,0,0,1.230645,1.230208,1.234258,1.233896,1.165116,1.24356,1.235268,1.24227,1.242574,1.236039,0,0,0.03171,0,0,0,0.02475,0.012924,0.016101,0.009114,0.006964,0.013949,0.012887,0.007284,0.019368,0.007053,0,0,0.994775906,0,0,0,0.981527445,0.981178906,0.984409071,0.98412035,0.929263379,0.991828082,0.985214619,0.990799215,0.991041676,0.985829546,0,0,0.026847957,0,0,0,0.021649343,0.013609757,0.015633442,0.011501651,0.010084064,0.014299332,0.013611355,0.010690234,0.017865923,0.01055313,0.017865923,0.01055313
37.046042,1.254273,0.011322,10.857639,0.87652,0,0,1.24875,0,0,0,1.231502,1.232221,1.235101,1.234827,1.165187,1.244338,1.235667,1.242673,1.243419,1.236463,0,0,0.032054,0,0,0,0.024782,0.012691,0.016244,0.008927,0.006837,0.013979,0.012817,0.007101,0.019224,0.006915,0,0,0.995596652,0,0,0,0.98184526,0.982418501,0.984714651,0.984496198,0.928973995,0.992079077,0.985165909,0.990751615,0.991346382,0.985800539,0,0,0.02708998,0,0,0,0.021654821,0.01345438,0.015707855,0.011385546,0.010001574,0.014297191,0.013546357,0.010584606,0.017747929,0.010468017,0.017747929,0.010468017
37.146438,1.253977,0.011304,10.888734,0.876513,0,0,1.247264,0,0,0,1.231165,1.231848,1.234942,1.234915,1.165351,1.244085,1.236172,1.242898,1.243386,1.236676,0,0,0.031938,0,0,0,0.024668,0.012488,0.01607,0.008969,0.00679,0.014006,0.012725,0.007233,0.019336,0.007105,0,0,0.994646632,0,0,0,0.981808279,0.982352946,0.984820296,0.984798764,0.929324063,0.992111498,0.985801175,0.99116491,0.991554072,0.986203096,0,0,0.027001527,0,0,0,0.021571093,0.013326471,0.015589845,0.011400317,0.009975006,0.014308634,0.013488751,0.01063496,0.017823106,0.010542199,0.017823106,0.010542199
37.246834,1.253852,0.011415,10.912053,0.877207,0,0,1.248142,0,0,0,1.231966,1.232315,1.235971,1.235142,1.165387,1.243992,1.236129,1.24284,1.243088,1.236648,0,0,0.031773,0,0,0,0.024797,0.012694,0.016058,0.008885,0.006786,0.013965,0.012798,0.00715,0.019286,0.007161,0,0,0.995446034,0,0,0,0.982544989,0.982823332,0.985739146,0.985077984,0.929445421,0.992136233,0.985865158,0.991217464,0.991415255,0.986279082,0,0,0.02691208,0,0,0,0.021705525,0.01351127,0.015638168,0.011429806,0.010044406,0.01433985,0.013591802,0.01067474,0.017834023,0.010641466,0.017834023,0.010641466
37.34723,1.253831,0.01142,10.940082,0.87705,0,0,1.24742,0,0,0,1.23279,1.23271,1.235859,1.235281,1.165914,1.244065,1.236103,1.24312,1.243675,1.23675,0,0,0.031849,0,0,0,0.024724,0.01275,0.016094,0.00889,0.0068,0.013826,0.012749,0.007056,0.019321,0.006959,0,0,0.994886871,0,0,0,0.983218632,0.983154827,0.98566633,0.985205343,0.9298813,0.992211072,0.985860933,0.991457381,0.991900025,0.986376952,0,0,0.026969235,0,0,0,0.021657009,0.013549579,0.015663825,0.011436462,0.010057058,0.014257096,0.013565283,0.010640267,0.017862634,0.010560159,0.017862634,0.010560159
37.447625,1.253949,0.011071,10.984814,0.877194,0,0,1.248102,0,0,0,1.232941,1.232964,1.23609,1.235563,1.165959,1.244854,1.236576,1.243493,1.244097,1.237185,0,0,0.031782,0,0,0,0.02467,0.012966,0.016016,0.008806,0.006719,0.01394,0.012725,0.007103,0.019249,0.006902,0,0,0.995337131,0,0,0,0.983246528,0.98326487,0.985757794,0.985337522,0.929829682,0.992746914,0.98614537,0.991661543,0.992143221,0.986631035,0,0,0.026825737,0,0,0,0.02150395,0.013501141,0.015455761,0.011180233,0.009803316,0.014156552,0.013371064,0.010427928,0.017674096,0.010304158,0.017674096,0.010304158
37.548021,1.253663,0.011269,11.026343,0.876575,0,0,1.247392,0,0,0,1.232602,1.232638,1.236615,1.235717,1.165982,1.244885,1.236483,1.243597,1.244182,1.237325,0,0,0.031491,0,0,0,0.024993,0.013005,0.01605,0.008985,0.00685,0.013956,0.01279,0.007119,0.019297,0.00712,0,0,0.994997858,0,0,0,0.983200429,0.983229145,0.986401449,0.985685148,0.930060152,0.992998118,0.986296158,0.991970729,0.992437362,0.98696779,0,0,0.026663965,0,0,0,0.021807129,0.01362805,0.015573073,0.011395996,0.009987381,0.014268758,0.013516033,0.010571344,0.017790755,0.01053387,0.017790755,0.01053387
37.648417,1.253713,0.011192,11.026027,0.876871,0,0,1.247171,0,0,0,1.233289,1.233318,1.236596,1.236032,1.166231,1.244908,1.236841,1.243726,1.244095,1.237525,0,0,0.031765,0,0,0,0.024503,0.012743,0.015971,0.009008,0.006762,0.014063,0.012707,0.007158,0.019336,0.007033,0,0,0.9947819,0,0,0,0.98370919,0.983732322,0.986346955,0.985897091,0.93022167,0.992976862,0.986542375,0.992034062,0.992328388,0.987087954,0,0,0.026847973,0,0,0,0.021426593,0.013432505,0.015485886,0.011361598,0.009902013,0.014296862,0.013427231,0.010536884,0.017786042,0.01044592,0.017786042,0.01044592
37.748813,1.253475,0.01126,11.054221,0.877907,0,0,1.248429,0,0,0,1.234048,1.233467,1.23678,1.236645,1.16641,1.245236,1.236839,1.244098,1.244461,1.237792,0,0,0.031857,0,0,0,0.024496,0.012591,0.016099,0.008905,0.006785,0.013878,0.012696,0.007074,0.019258,0.007011,0,0,0.995974391,0,0,0,0.984501486,0.984037974,0.986681027,0.986573326,0.930541096,0.993427073,0.986728096,0.992519197,0.992808792,0.987488382,0,0,0.026943754,0,0,0,0.021450433,0.013380536,0.015604964,0.011358379,0.009958624,0.014220346,0.013459437,0.010551833,0.017764608,0.010486783,0.017764608,0.010486783
37.849208,1.253384,0.011251,11.099785,0.876951,0,0,1.247668,0,0,0,1.234054,1.234324,1.237063,1.236556,1.166618,1.245568,1.23713,1.244004,1.244592,1.238028,0,0,0.031474,0,0,0,0.024587,0.012603,0.016034,0.008892,0.006757,0.013953,0.01276,0.00712,0.019259,0.006944,0,0,0.995439546,0,0,0,0.984577751,0.984793168,0.986978452,0.986573947,0.930774607,0.993764082,0.987031907,0.99251626,0.99298539,0.987748368,0,0,0.02665366,0,0,0,0.021515533,0.013388507,0.015560929,0.011347194,0.009943369,0.014265447,0.01349602,0.010566242,0.017763806,0.010455097,0.017763806,0.010455097
