Time_Iter,Outer_Iter,Inner_Iter,rms[Rho],rms[RhoU],rms[RhoV],rms[RhoE],rms[nu],
,0,0,1843,-2.74141186,-0.6434022312,-0.8038642774,3.355470953,-6.890275215
,0,0,1844,-2.741201132,-0.6427100822,-0.8013891781,3.355692896,-6.890241899
,0,0,1845,-2.741345806,-0.6435360437,-0.8044184888,3.355537503,-6.890208538
,0,0,1846,-2.741331175,-0.6432532382,-0.8037392524,3.355551342,-6.890175176
,0,0,1847,-2.741582896,-0.644161458,-0.8072372191,3.355280132,-6.890141814
,0,0,1848,-2.741457009,-0.6435074254,-0.8047117117,3.355414031,-6.89010843
,0,0,1849,-2.74109212,-0.6423750599,-0.7996304292,3.355801818,-6.890075034
,0,0,1850,-2.741314682,-0.643159671,-0.8029008018,3.355564217,-6.890041618
,0,0,1851,-2.741533012,-0.6440644544,-0.8072968445,3.355329393,-6.890008173
,0,0,1852,-2.741570362,-0.6440865736,-0.8073658256,3.355289543,-6.889974731
,0,0,1853,-2.74124382,-0.6431580725,-0.8037615598,3.355638129,-6.88994129
,0,0,1854,-2.741331917,-0.6433557102,-0.804229855,3.355544814,-6.889907855
,0,0,1855,-2.741290716,-0.6432573158,-0.8038118415,3.355587456,-6.889874394
,0,0,1856,-2.7414248,-0.6435228186,-0.8049809977,3.355443235,-6.889840898
,0,0,1857,-2.741231605,-0.6433043142,-0.8042902295,3.355645682,-6.889807424
,0,0,1858,-2.741236997,-0.6431458738,-0.8042043706,3.355638783,-6.889773939
,0,0,1859,-2.741464821,-0.6440292551,-0.8076122562,3.355394513,-6.889740392
,0,0,1860,-2.741382569,-0.6434720582,-0.8050549837,3.355482367,-6.889706895
,0,0,1861,-2.741088916,-0.6427683609,-0.8021872891,3.35579293,-6.88967336
,0,0,1862,-2.741101474,-0.6425838029,-0.8013994931,3.355783121,-6.889639836
,0,0,1863,-2.741326667,-0.6434308623,-0.8043586094,3.355539628,-6.889606259
,0,0,1864,-2.741267904,-0.6432692504,-0.8041211196,3.35560237,-6.889572677
,0,0,1865,-2.741397914,-0.6440909082,-0.8076738065,3.355463417,-6.889539055
,0,0,1866,-2.741454169,-0.6440223396,-0.8079622609,3.355404512,-6.88950542
,0,0,1867,-2.741460609,-0.6440601163,-0.8076402781,3.355400267,-6.889471832
,0,0,1868,-2.741334703,-0.643441276,-0.8054722423,3.355536414,-6.889438236
,0,0,1869,-2.741105487,-0.6430906732,-0.803885098,3.355781693,-6.889404631
,0,0,1870,-2.741051024,-0.6425720828,-0.8017848009,3.355842677,-6.889371041
,0,0,1871,-2.741281502,-0.6434376549,-0.8052646463,3.35559693,-6.889337427
,0,0,1872,-2.741229826,-0.6431451006,-0.8040537432,3.355654827,-6.889303826
,0,0,1873,-2.741364465,-0.6440579911,-0.8077988423,3.355510281,-6.889270227
,0,0,1874,-2.741234017,-0.6432862477,-0.8049130519,3.355652076,-6.889236594
,0,0,1875,-2.741122765,-0.6428928096,-0.8034345291,3.355770575,-6.889202901
,0,0,1876,-2.741218394,-0.6431877838,-0.8046475228,3.355670221,-6.889169199
,0,0,1877,-2.741320056,-0.6438941698,-0.80713329,3.355562828,-6.889135545
,0,0,1878,-2.741416618,-0.6439903428,-0.8077813722,3.355460362,-6.889101873
,0,0,1879,-2.741394077,-0.6440475114,-0.8081953891,3.355485222,-6.889068172
,0,0,1880,-2.741243654,-0.6432623705,-0.8050772993,3.355647431,-6.889034446
,0,0,1881,-2.740906226,-0.6424526345,-0.8020498302,3.356008679,-6.889000678
,0,0,1882,-2.741231615,-0.6433772888,-0.8056375437,3.355662165,-6.888966918
,0,0,1883,-2.741188507,-0.6432947748,-0.8051255255,3.355709808,-6.888933161
,0,0,1884,-2.741425452,-0.6440712587,-0.808582851,3.355458271,-6.888899384
,0,0,1885,-2.741151381,-0.6433331464,-0.805396506,3.355752051,-6.888865604
,0,0,1886,-2.741206445,-0.6432885716,-0.8055586835,3.355694687,-6.888831803
,0,0,1887,-2.741158015,-0.6431966987,-0.8052393603,3.355748787,-6.888798003
,0,0,1888,-2.741414915,-0.6439978045,-0.8089468675,3.355474983,-6.888764225
,0,0,1889,-2.741089062,-0.6431587901,-0.8049233807,3.355824633,-6.888730393
,0,0,1890,-2.741031364,-0.64255778,-0.8028289019,3.355887703,-6.888696578
,0,0,1891,-2.740954328,-0.6424158714,-0.8022081964,3.355970175,-6.888662773
,0,0,1892,-2.741221186,-0.643268062,-0.8058972579,3.355686805,-6.88862894
,0,0,1893,-2.741210556,-0.6436605924,-0.8071855773,3.355698388,-6.888595087
,0,0,1894,-2.741323456,-0.6438491515,-0.8082808235,3.355579867,-6.888561223
,0,0,1895,-2.74136745,-0.6439537708,-0.8087681067,3.355534605,-6.888527353
,0,0,1896,-2.741338973,-0.6436989719,-0.8078745256,3.355565654,-6.888493471
,0,0,1897,-2.741080799,-0.6430905442,-0.8051487577,3.355842758,-6.88845958
,0,0,1898,-2.741150478,-0.6431240319,-0.805382739,3.355770682,-6.888425648
,0,0,1899,-2.741057986,-0.6429096695,-0.8043838805,3.355871452,-6.888391709
,0,0,1900,-2.741216485,-0.6432248461,-0.8056929775,3.355703889,-6.888357748
,0,0,1901,-2.740899546,-0.642432048,-0.8026931031,3.356040854,-6.888323793
,0,0,1902,-2.741186147,-0.6432384897,-0.806068548,3.355732978,-6.888289803
,0,0,1903,-2.741341274,-0.6438025106,-0.8086822862,3.355566144,-6.888255791
,0,0,1904,-2.741368511,-0.6438692579,-0.8088006865,3.355534862,-6.888221836
,0,0,1905,-2.741296224,-0.6439306139,-0.8088106659,3.355609799,-6.888187859
,0,0,1906,-2.741251409,-0.6434068344,-0.8070923234,3.355657099,-6.888153913
,0,0,1907,-2.741148861,-0.6430518833,-0.805991217,3.355767405,-6.888119931
,0,0,1908,-2.741194003,-0.6431440972,-0.8061228992,3.355719719,-6.888085967
,0,0,1909,-2.740975089,-0.6428021031,-0.804616195,3.355953358,-6.888051977
,0,0,1910,-2.741326803,-0.6437774454,-0.8087827652,3.355576278,-6.888017962
,0,0,1911,-2.741127505,-0.6430297896,-0.8062439656,3.355786908,-6.887983947
,0,0,1912,-2.741026379,-0.6424592734,-0.8037370914,3.35589358,-6.887949898
,0,0,1913,-2.740866511,-0.6422297482,-0.8024056014,3.356067106,-6.887915835
,0,0,1914,-2.741139855,-0.643068,-0.8057941864,3.355775548,-6.8878818
,0,0,1915,-2.741208481,-0.6433736619,-0.8075646662,3.355701258,-6.887847751
,0,0,1916,-2.741334881,-0.6436814676,-0.8090801586,3.355567405,-6.887813703
,0,0,1917,-2.741232429,-0.6436595288,-0.8087920556,3.355677331,-6.887779671
,0,0,1918,-2.741294425,-0.6435983244,-0.8084568635,3.355612559,-6.887745596
,0,0,1919,-2.74107788,-0.6428332893,-0.8055750011,3.355844815,-6.887711498
,0,0,1920,-2.741031419,-0.6425020034,-0.8043592895,3.355894362,-6.887677364
,0,0,1921,-2.740794992,-0.6420414125,-0.8023465436,3.35614662,-6.887643233
,0,0,1922,-2.74114167,-0.6430255394,-0.8061456193,3.355779475,-6.887609105
,0,0,1923,-2.741037981,-0.6426913291,-0.8051492845,3.355891571,-6.887574926
,0,0,1924,-2.741284518,-0.6435333423,-0.8085971676,3.355629309,-6.887540752
,0,0,1925,-2.741185105,-0.6434836376,-0.8084041376,3.355735942,-6.887506577
,0,0,1926,-2.741213154,-0.6432676704,-0.8077005521,3.355707762,-6.887472403
,0,0,1927,-2.741071482,-0.6427473665,-0.8056057848,3.355858589,-6.887438175
,0,0,1928,-2.741133584,-0.6428828703,-0.8058670006,3.355795403,-6.887403944
,0,0,1929,-2.740923934,-0.6425587759,-0.804482775,3.356021252,-6.887369716
,0,0,1930,-2.741216555,-0.6433001885,-0.8078793042,3.355709473,-6.887335495
,0,0,1931,-2.741088635,-0.6428178441,-0.8063756031,3.355847636,-6.887301265
,0,0,1932,-2.741123991,-0.6429052551,-0.8066791016,3.355811173,-6.887267014
,0,0,1933,-2.740884199,-0.6424760743,-0.8051503177,3.35606764,-6.887232741
,0,0,1934,-2.741167305,-0.6432277732,-0.8079995003,3.355767688,-6.887198482
,0,0,1935,-2.741033406,-0.6426582371,-0.8058475013,3.355911561,-6.887164196
,0,0,1936,-2.741098327,-0.6427635091,-0.8060737465,3.355845153,-6.887129876
,0,0,1937,-2.740930381,-0.6425856684,-0.8053452358,3.356025093,-6.887095563
,0,0,1938,-2.741028859,-0.6425697473,-0.8054028729,3.355921527,-6.887061259
,0,0,1939,-2.740794229,-0.6418239878,-0.8024782515,3.356173366,-6.887026926
,0,0,1940,-2.741127764,-0.642874609,-0.8067506483,3.355817672,-6.886992635
,0,0,1941,-2.741128509,-0.6432439676,-0.8083245298,3.355817809,-6.886958325
,0,0,1942,-2.741246333,-0.6434003182,-0.8090875278,3.355693968,-6.88692404
,0,0,1943,-2.74109583,-0.6427904088,-0.8065998299,3.355856745,-6.886889731
,0,0,1944,-2.741012667,-0.6424662836,-0.8053037491,3.355946447,-6.886855407
,0,0,1945,-2.741003601,-0.6429010814,-0.8072589921,3.355955855,-6.886821047
,0,0,1946,-2.741211232,-0.6433220859,-0.8094084367,3.355735995,-6.886786693
,0,0,1947,-2.741193587,-0.6432890466,-0.8094877742,3.355755758,-6.886752302
,0,0,1948,-2.741206961,-0.6432068378,-0.8089819522,3.355744059,-6.886717915
,0,0,1949,-2.740905576,-0.6424599808,-0.8056658844,3.356068477,-6.886683488
,0,0,1950,-2.740964701,-0.6423586802,-0.8052916388,3.356007547,-6.886649013
,0,0,1951,-2.740790526,-0.6417283371,-0.8028903432,3.356194535,-6.886614546
,0,0,1952,-2.741074524,-0.6426588139,-0.8066727915,3.35589047,-6.886580131
,0,0,1953,-2.740853494,-0.6422755401,-0.8052169366,3.356125851,-6.886545704
,0,0,1954,-2.7411491,-0.6431464165,-0.8088833823,3.355809504,-6.886511261
,0,0,1955,-2.741200877,-0.6432486621,-0.8089288119,3.35575471,-6.886476834
,0,0,1956,-2.741195724,-0.6430091694,-0.8079894702,3.355759193,-6.88644242
,0,0,1957,-2.740971996,-0.6425527862,-0.8060138473,3.355997139,-6.886407963
,0,0,1958,-2.741028339,-0.64256617,-0.8064454417,3.355936923,-6.88637352
,0,0,1959,-2.740915378,-0.6423108816,-0.8057985469,3.356056785,-6.886339111
,0,0,1960,-2.741211891,-0.6431910121,-0.8095702615,3.355740413,-6.886304663
,0,0,1961,-2.740950974,-0.6424867598,-0.8065510871,3.35601947,-6.886270182
,0,0,1962,-2.740916419,-0.6420119919,-0.8044107046,3.356057703,-6.886235682
,0,0,1963,-2.740803274,-0.6416639851,-0.8027087038,3.356179309,-6.886201142
,0,0,1964,-2.741033863,-0.6424912594,-0.8063998131,3.355932468,-6.886166622
,0,0,1965,-2.741021966,-0.642761454,-0.8074036937,3.355945646,-6.88613211
,0,0,1966,-2.741212525,-0.6431343165,-0.8092011354,3.355742643,-6.886097596
,0,0,1967,-2.741220884,-0.6431590944,-0.8093251345,3.355734163,-6.886063034
,0,0,1968,-2.741219256,-0.6430441431,-0.8090502246,3.355735019,-6.88602849
,0,0,1969,-2.740917447,-0.642351854,-0.8062855216,3.356056743,-6.88599393
,0,0,1970,-2.741000531,-0.6423783673,-0.8063049532,3.35596738,-6.885959379
,0,0,1971,-2.740815716,-0.641632352,-0.8032038138,3.356166397,-6.885924822
,0,0,1972,-2.741074002,-0.6424256393,-0.8063325344,3.355890072,-6.885890266
,0,0,1973,-2.740876008,-0.6421252731,-0.8050840065,3.356101366,-6.885855705
,0,0,1974,-2.741168359,-0.6429967113,-0.8088911433,3.35578902,-6.885821128
,0,0,1975,-2.741209903,-0.6431002911,-0.8091581192,3.355745949,-6.885786528
,0,0,1976,-2.741183675,-0.6427775312,-0.8080997945,3.355775764,-6.885751912
,0,0,1977,-2.740977849,-0.6425283837,-0.8068740033,3.355991695,-6.885717287
,0,0,1978,-2.741021471,-0.6423907018,-0.8066324314,3.355948825,-6.885682645
,0,0,1979,-2.740929999,-0.6421416397,-0.8058864703,3.356050765,-6.885647983
,0,0,1980,-2.741261108,-0.6431230516,-0.8099656705,3.355699553,-6.88561331
,0,0,1981,-2.740980588,-0.6423608662,-0.8065559214,3.355999923,-6.885578644
,0,0,1982,-2.740897178,-0.6417452397,-0.8041541761,3.356089447,-6.885543973
,0,0,1983,-2.740805565,-0.64150098,-0.8029960576,3.356188177,-6.885509277
,0,0,1984,-2.741040488,-0.6423317691,-0.8065500769,3.355937208,-6.885474558
,0,0,1985,-2.740973234,-0.6424290781,-0.8068853646,3.356009225,-6.885439832
,0,0,1986,-2.741149954,-0.6429413532,-0.8094690938,3.355814912,-6.885405107
,0,0,1987,-2.741183221,-0.6429318672,-0.8094403173,3.355784656,-6.8853704
,0,0,1988,-2.741205663,-0.6428385997,-0.8091005971,3.355761738,-6.88533571
,0,0,1989,-2.740931819,-0.6421848103,-0.8060072012,3.356054905,-6.885300986
,0,0,1990,-2.741003178,-0.6421657644,-0.8060249791,3.355979171,-6.885266245
,0,0,1991,-2.740812082,-0.6414386309,-0.8028464986,3.356184869,-6.885231507
,0,0,1992,-2.741081991,-0.6423374183,-0.806591746,3.355896837,-6.885196765
,0,0,1993,-2.740872561,-0.6420027478,-0.8052921649,3.356121012,-6.885161979
,0,0,1994,-2.741169335,-0.6428927054,-0.8091709061,3.355804692,-6.885127151
,0,0,1995,-2.741121648,-0.6426696702,-0.8084973172,3.35585658,-6.88509232
,0,0,1996,-2.740912791,-0.6418771013,-0.8055878937,3.356074631,-6.885057548
,0,0,1997,-2.740742034,-0.6415263479,-0.8037662479,3.356262526,-6.885022747
,0,0,1998,-2.741052369,-0.6423548257,-0.8070491785,3.355931742,-6.88498793
,0,0,1999,-2.74116328,-0.6428427374,-0.8092361338,3.355813196,-6.884953136
,0,0,2000,-2.741258877,-0.6430130817,-0.8101723004,3.355710702,-6.884918302
,0,0,2001,-2.741143676,-0.6429324395,-0.8094929243,3.355833478,-6.884883459
,0,0,2002,-2.741172166,-0.6427686862,-0.8090324502,3.35580294,-6.884848623
,0,0,2003,-2.741011144,-0.6421638239,-0.8068972651,3.355975012,-6.884813788
,0,0,2004,-2.741012937,-0.6421476347,-0.8067312822,3.355973424,-6.884778927
,0,0,2005,-2.74090767,-0.6420977073,-0.8059549805,3.356086924,-6.884744019
,0,0,2006,-2.741079305,-0.6423545434,-0.8071183259,3.355904011,-6.884709117
,0,0,2007,-2.741101907,-0.6424726042,-0.8075201627,3.355880645,-6.884674223
,0,0,2008,-2.741220907,-0.6427629807,-0.8093495658,3.35575335,-6.884639322
,0,0,2009,-2.741107904,-0.6428021533,-0.8094618493,3.35587397,-6.884604404
,0,0,2010,-2.74119985,-0.6428492287,-0.8099792361,3.355775307,-6.884569487
,0,0,2011,-2.741038419,-0.6421894587,-0.8071826185,3.35594837,-6.884534548
,0,0,2012,-2.740895897,-0.6414596982,-0.8042799914,3.356100592,-6.884499593
,0,0,2013,-2.740714011,-0.6412308789,-0.8026380919,3.356295173,-6.88446462
,0,0,2014,-2.74100795,-0.6420962041,-0.8061580542,3.355981282,-6.884429618
,0,0,2015,-2.74094692,-0.6418597669,-0.8054993919,3.356046185,-6.884394619
,0,0,2016,-2.741241372,-0.6428085522,-0.8098052262,3.355730221,-6.884359626
,0,0,2017,-2.741094676,-0.6426451379,-0.8090135325,3.355886319,-6.884324617
,0,0,2018,-2.741161255,-0.6425995245,-0.8089096981,3.355815108,-6.88428958
,0,0,2019,-2.741001345,-0.6419926293,-0.8060764141,3.355986964,-6.884254516
,0,0,2020,-2.741056775,-0.642026059,-0.8062269143,3.355928088,-6.884219487
,0,0,2021,-2.740756372,-0.6412967137,-0.8031999752,3.356248642,-6.884184416
,0,0,2022,-2.741035372,-0.6420576881,-0.8064156637,3.355950345,-6.884149361
,0,0,2023,-2.74096443,-0.6418345843,-0.8056890087,3.356027015,-6.88411429
,0,0,2024,-2.741251411,-0.6428059082,-0.8097004868,3.355719647,-6.884079295
,0,0,2025,-2.741177204,-0.6428790278,-0.8098463829,3.355798073,-6.884044278
,0,0,2026,-2.741140983,-0.642321729,-0.8077771592,3.355837152,-6.884009233
,0,0,2027,-2.741024913,-0.6419288533,-0.8059859218,3.355961509,-6.883974209
,0,0,2028,-2.741081045,-0.6420588835,-0.806835384,3.355902003,-6.883939147
,0,0,2029,-2.740904489,-0.64189447,-0.805841792,3.356091375,-6.883904065
,0,0,2030,-2.741226025,-0.6427004568,-0.8092858732,3.355749055,-6.883868973
,0,0,2031,-2.741090513,-0.6420548287,-0.8063890542,3.355895529,-6.883833879
,0,0,2032,-2.740970173,-0.6414415943,-0.8041408595,3.356023661,-6.883798769
,0,0,2033,-2.740786771,-0.6413051837,-0.8035316534,3.356218714,-6.883763631
,0,0,2034,-2.741041357,-0.6420510088,-0.8066366382,3.355946244,-6.883728468
,0,0,2035,-2.741165622,-0.6424673812,-0.8083852437,3.355813997,-6.883693294
,0,0,2036,-2.741303854,-0.6428009324,-0.8100899189,3.355666243,-6.883658117
,0,0,2037,-2.741205942,-0.6428362066,-0.810146336,3.355769848,-6.883622966
,0,0,2038,-2.74118383,-0.6424405642,-0.8086745956,3.355793106,-6.883587787
,0,0,2039,-2.741063899,-0.6419916283,-0.8065029186,3.355921962,-6.883552587
,0,0,2040,-2.741129631,-0.6420947146,-0.8070145767,3.35585054,-6.883517447
,0,0,2041,-2.740974045,-0.6419745711,-0.806560861,3.356014598,-6.883482315
,0,0,2042,-2.741188807,-0.6423353574,-0.80794847,3.3557851,-6.883447143
,0,0,2043,-2.74110761,-0.6420246056,-0.8064573164,3.355871071,-6.883411981
,0,0,2044,-2.741094697,-0.642019211,-0.8066146011,3.355882648,-6.883376801
,0,0,2045,-2.74093194,-0.6418181439,-0.8059716082,3.356054686,-6.88334157
,0,0,2046,-2.74124073,-0.6426111298,-0.809427778,3.355724499,-6.883306371
,0,0,2047,-2.741104504,-0.6420415435,-0.8069901049,3.355870987,-6.883271157
,0,0,2048,-2.74111582,-0.6419733964,-0.8065466477,3.355859032,-6.883235953
,0,0,2049,-2.74078541,-0.6411872441,-0.803200756,3.356211285,-6.883200707
,0,0,2050,-2.741079543,-0.6419926731,-0.8067390276,3.355895343,-6.883165443
,0,0,2051,-2.741007766,-0.6417599339,-0.8059662782,3.355971737,-6.883130186
,0,0,2052,-2.741316759,-0.6427131006,-0.8097231277,3.355642007,-6.883094925
,0,0,2053,-2.741218265,-0.6427002076,-0.8092226753,3.355747207,-6.883059675
,0,0,2054,-2.740964725,-0.6414823522,-0.8046142866,3.356018118,-6.883024451
,0,0,2055,-2.740873124,-0.6411985855,-0.8033892276,3.356116127,-6.882989198
,0,0,2056,-2.741157264,-0.6421043238,-0.8073382929,3.355811543,-6.88295391
,0,0,2057,-2.741184107,-0.6425827085,-0.8088360137,3.35578325,-6.882918623
,0,0,2058,-2.741307686,-0.6427757076,-0.8098889557,3.355651375,-6.882883333
,0,0,2059,-2.74116639,-0.6422116912,-0.8077390317,3.355803489,-6.882848031
,0,0,2060,-2.741064074,-0.641653309,-0.8054939144,3.355914053,-6.882812716
,0,0,2061,-2.740883558,-0.6414498762,-0.8044949322,3.35610616,-6.882777386
,0,0,2062,-2.741121048,-0.6421444508,-0.8071576852,3.355852899,-6.882742058
,0,0,2063,-2.741293509,-0.6427673255,-0.8100216831,3.355668618,-6.882706719
,0,0,2064,-2.741359931,-0.6428415193,-0.8104465111,3.355596432,-6.88267137
,0,0,2065,-2.741243127,-0.6427981673,-0.8100694316,3.355719693,-6.882635999
,0,0,2066,-2.741285819,-0.6427105197,-0.8099953064,3.355672495,-6.882600633
,0,0,2067,-2.741068202,-0.64191382,-0.8067987882,3.355904206,-6.882565267
,0,0,2068,-2.741098741,-0.6419231054,-0.8066986073,3.355870325,-6.882529899
,0,0,2069,-2.740981646,-0.6419313034,-0.8062036682,3.355994274,-6.882494505
,0,0,2070,-2.741255112,-0.6426515291,-0.8097885362,3.355700345,-6.88245911
,0,0,2071,-2.741185931,-0.6424051678,-0.8083172189,3.355774225,-6.882423687
,0,0,2072,-2.741261378,-0.642512649,-0.8087093186,3.35569219,-6.882388287
,0,0,2073,-2.741040382,-0.6420254348,-0.8066143946,3.355926801,-6.882352894
,0,0,2074,-2.74107036,-0.6419568144,-0.8065779859,3.355893428,-6.882317526
,0,0,2075,-2.740854301,-0.6412376222,-0.8040481523,3.356123009,-6.882282169
,0,0,2076,-2.741094971,-0.6420567799,-0.8072020292,3.355864626,-6.88224679
,0,0,2077,-2.740907017,-0.6417426109,-0.8060289165,3.356064145,-6.88221139
,0,0,2078,-2.741252576,-0.6426876544,-0.8097551185,3.355694587,-6.88217596
,0,0,2079,-2.741239292,-0.642650281,-0.8094790792,3.355708504,-6.882140515
,0,0,2080,-2.741164678,-0.6422253482,-0.8080379403,3.355787475,-6.882105116
,0,0,2081,-2.740962048,-0.6419017985,-0.8063778593,3.356003129,-6.882069744
,0,0,2082,-2.741023249,-0.6419081733,-0.8066657224,3.355937416,-6.882034328
,0,0,2083,-2.740960534,-0.6417229375,-0.8058911813,3.356005417,-6.881998883
,0,0,2084,-2.741199986,-0.642456534,-0.8091139998,3.355748896,-6.88196345
,0,0,2085,-2.740943481,-0.6418810976,-0.8060851751,3.356022803,-6.881928017
,0,0,2086,-2.74102197,-0.6419126985,-0.806368587,3.355938356,-6.881892587
,0,0,2087,-2.740831758,-0.6412020837,-0.8035284179,3.35614151,-6.881857117
,0,0,2088,-2.741033813,-0.6418053397,-0.8061093748,3.355925009,-6.881821651
,0,0,2089,-2.740876445,-0.641684271,-0.8056105764,3.356092479,-6.881786186
,0,0,2090,-2.741202683,-0.6426679641,-0.8096816164,3.355743384,-6.881750721
,0,0,2091,-2.741214634,-0.6427166262,-0.8101273884,3.355729435,-6.881715254
,0,0,2092,-2.741138769,-0.6422468621,-0.8084588971,3.355809614,-6.881679768
,0,0,2093,-2.740861131,-0.6416217086,-0.8056139226,3.35610573,-6.881644279
,0,0,2094,-2.740787307,-0.6411088414,-0.8035047186,3.356184196,-6.881608789
,0,0,2095,-2.741007752,-0.6420288523,-0.8069478352,3.355947799,-6.881573289
,0,0,2096,-2.740969365,-0.6417698774,-0.8061193272,3.355988322,-6.881537813
,0,0,2097,-2.741127094,-0.6426912215,-0.8096267033,3.355819066,-6.88150233
,0,0,2098,-2.741183576,-0.6426416022,-0.809736589,3.355759774,-6.881466825
,0,0,2099,-2.740990327,-0.6418731724,-0.8068012073,3.355967628,-6.881431303
,0,0,2100,-2.741019343,-0.6419970945,-0.8070637547,3.355937122,-6.881395762
,0,0,2101,-2.740867411,-0.6418226381,-0.806146548,3.356099972,-6.88136022
,0,0,2102,-2.741172931,-0.6426697115,-0.8100493163,3.355773613,-6.881324647
,0,0,2103,-2.740940869,-0.6416942929,-0.8059244135,3.356023542,-6.881289085
,0,0,2104,-2.741009487,-0.6419327939,-0.8066780933,3.355950468,-6.881253531
,0,0,2105,-2.740843068,-0.6417842424,-0.8060566031,3.356128468,-6.881218002
,0,0,2106,-2.740998263,-0.6419994011,-0.8072059081,3.355963491,-6.88118249
,0,0,2107,-2.740889459,-0.6417290904,-0.8060423232,3.356079844,-6.881147022
,0,0,2108,-2.740955715,-0.6419214893,-0.8069775794,3.356009443,-6.881111506
,0,0,2109,-2.741069904,-0.6426719709,-0.8100517506,3.355887879,-6.881075991
,0,0,2110,-2.74110924,-0.6425586671,-0.8097770427,3.355846593,-6.881040448
,0,0,2111,-2.740996022,-0.6420897497,-0.8078881757,3.355967467,-6.881004921
,0,0,2112,-2.740967486,-0.6418845759,-0.8069052119,3.355997749,-6.880969377
,0,0,2113,-2.740843044,-0.6418463318,-0.806515983,3.35613066,-6.880933868
,0,0,2114,-2.740794635,-0.6416077605,-0.805755231,3.356181479,-6.880898326
,0,0,2115,-2.740716617,-0.6412016265,-0.8046664752,3.35626152,-6.880862785
,0,0,2116,-2.740910386,-0.6417622071,-0.8061729899,3.356056265,-6.880827231
,0,0,2117,-2.740779702,-0.6417268777,-0.8055929226,3.356195332,-6.880791643
,0,0,2118,-2.74092502,-0.6419462075,-0.8070201441,3.356038726,-6.880756034
,0,0,2119,-2.740741322,-0.6412716732,-0.8043368817,3.356234148,-6.880720443
,0,0,2120,-2.740703106,-0.6411321933,-0.8038484691,3.356273618,-6.88068482
,0,0,2121,-2.740835469,-0.6419799975,-0.8067697935,3.356131346,-6.880649234
